"Product_calories","Average_age","Number_of_transitions"
0.418547329786764,32.1499758090421,43084
0.412211416166631,33.5211694922645,58507
0.397600057821962,33.4455337703933,133590
0.388475482041392,31.9861639886963,47674
0.38611145191246,31.8607436986623,81100
0.416840156856317,33.0910065299113,61922
0.430423465281415,32.6926511864302,53755
0.405469269393279,33.7832193447582,100209
0.428277649148311,31.1690544403615,63582
0.426768145508197,32.4269354993883,77072
0.420308287832911,31.5541359895604,106323
0.425289272645488,32.4200131664055,61101
0.425955856868819,32.7679534482259,52668
0.415227941814062,32.3502480813205,98342
0.415388160406007,31.2548815719769,76768
0.422533709930755,33.1552358283449,52566
0.45124690602216,31.84388609578,57965
0.428000598668591,32.403007871793,62088
0.412059047747592,31.8076345433266,81504
0.43309174928693,32.0671426162009,115732
0.450128903802233,32.0709766994337,47096
0.424769616389099,32.1016949144215,89529
0.435148700265264,30.2836963369531,165648
0.456648550739222,43.0499051237154,67726
0.456933758948267,36.6431676180535,15276
0.472489667528496,37.2423094421973,14839
0.480042431970562,37.8109026445812,38480
0.475970245808023,38.1925531928723,27651
0.516408985891665,37.4158533886948,29096
0.465875043265895,37.292368840903,56859
0.497525980135834,39.5823200813638,19268
0.470761736475746,35.7267821857228,66494
0.498417699346061,37.511076835924,16704
0.475840781358639,39.1783930984839,17313
0.444822933578521,36.1390564995173,12146
0.465925120584097,40.1911366185294,165610
0.467728732176799,37.2735405612373,14834
0.505460128044296,35.9815205244686,13202
0.452439989092665,39.3969504888213,99905
0.472529013616501,33.5325261890584,23637
0.509190676905637,34.4949126973885,12907
0.562659494185132,32.8377023034921,9133
0.475799826398446,32.7453796707814,19127
0.520278774133865,34.0573552829355,11165
0.461116575931362,33.252090976766,17251
0.449101294959497,39.4586899306501,162401
0.443140659238843,31.9243557794692,23638
0.407967676494404,31.0228423260958,31330
0.449411374964709,34.772497131172,44918
0.44043960704817,31.0096941842605,22036
0.423257052684364,30.9035499001648,20943
0.496619601577186,39.8677327011835,78821
0.581873943162418,40.6337094932933,6010
0.558968704880995,37.4246383146637,25749
0.593559187536279,37.2555671525104,8776
0.583746284695098,37.6663673086057,25563
0.632308634713499,40.2539099899457,2991
0.662805440122973,35.8175282953181,3139
0.572773832058148,39.1421327590473,3482
0.679749337795318,39.655245051365,3456
0.560101953090551,39.101042790477,4071
0.57164215489831,37.9667642757423,3724
0.59636879282903,40.3766271324342,6689
0.603549083786781,38.579631026538,4892
0.635962726575181,36.6353393430925,3349
0.68986239000316,37.090203861565,4492
0.572656370953049,37.7923613208063,2723
0.546126682086317,38.8834378446551,3270
0.670052133392873,37.6810477659168,3431
0.684503366277903,39.9564350785877,1854
0.657851353655212,40.3740887330983,3216
0.647290688247111,39.4936397223882,2947
0.641503726819687,38.545079447922,4703
0.649486511145493,40.8927318801734,2899
0.454799342385415,34.3723205436935,282116
0.476801408398384,33.8552110494678,94511
0.455650067223458,34.4526005443763,192237
0.447099822969443,33.0361610005284,289232
0.451184566344845,33.0499341736186,151421
0.433931316635755,33.0667186136612,304374
0.446579801477378,34.0221146416614,349626
0.460928813000741,29.2123606583181,83829
0.451620028520985,33.8970076547768,195996
0.439635941750946,34.9052119540973,172669
0.459648580669148,34.9875048813315,83413
0.425694089196281,33.5934228479324,199620
0.453140317661394,34.2839158025279,119880
0.422142955658007,32.5439222448302,139752
0.450286032453028,33.4466072649157,45610
0.435614040208291,34.8542075490696,49384
0.404845200669934,32.866712911208,60439
0.417377684736531,32.1388917884306,84689
0.418943365807006,34.1348586511374,58586
0.45237147427446,34.2263652108962,50929
0.405404913817499,33.7362149545783,27955
0.460204560626517,34.9717079989024,64871
0.420316765887756,35.3278723848082,17566
0.504289829593989,34.7414959138215,30740
0.464812982233248,35.5362982344231,49798
0.47073801315043,32.328070173745,13923
0.517886278918829,35.8584650580813,23096
0.474841704201869,34.8056550655118,22174
0.548262693002495,35.7292607558807,12231
0.515695771158221,36.9984123619465,25837
0.509183169765363,35.9767491913542,19462
0.515542187482771,36.9691818526795,36969
0.62356631854775,33.9562565977671,5526
0.552267427537917,35.0514166936823,4616
0.658805448193367,40.0636631993249,5359
0.592095502875966,35.8716904275178,6199
0.63801234057953,36.442435425738,5066
0.725813651101523,35.8503725192839,4372
0.651822609871042,40.0795847775765,4693
0.689772940236748,41.6971205890734,3561
0.653764876351006,38.6704375927176,3756
0.677415089852212,38.3816290278039,2307
0.496734403105319,38.7296664169518,4083
0.782662256205326,37.2820512821214,5512
0.562288605844461,37.896627188329,4030
0.648512167504674,36.8822267098738,5925
0.576943204668194,38.913800136896,2882
0.578943137159201,41.2036368169548,4109
0.641169329081313,38.4642897179011,3815
0.577604065511448,38.2750782792937,4464
0.648759458394991,34.6928104575248,2964
0.685242289002964,41.4785613852589,2832
0.558423280525471,37.7649344326979,3418
0.682727660034366,42.1463066363404,3594
0.683078374137395,41.299145300557,2498
0.447739446421218,33.8026139756571,155427
0.442261826799547,32.0486349181473,96807
0.460505000009109,34.1625696179614,110501
0.447470940541303,31.5654776961624,145471
0.446756065302605,32.1254454735923,129182
0.467264054504784,34.7023519852668,73125
0.439244247846732,32.9327226311804,48610
0.426313614791703,29.8545471481811,220456
0.456132289000134,31.3118933470705,106093
0.438397152585273,28.7065251643722,44938
0.435028080026208,30.6543702670888,46653
0.451415911218019,29.3329825965204,138012
0.451908150653837,30.6350260403555,43377
0.488817234798335,29.9745142569661,80111
0.459902848912984,31.9565370726439,115433
0.466038187695805,33.0136526386,35379
0.440415067844356,31.3460130539917,22030
0.450741668064203,30.3353485498359,79829
0.473654960614124,30.6330102869452,60635
0.457119501528796,31.0894273104626,46069
0.465852787167028,30.5045587174635,91015
0.48984085644846,32.6405894186859,30094
0.500607284187752,32.571753442778,61160
0.483873135247701,29.7521518005565,53261
0.519338784714515,30.954569190729,53128
0.493513782028763,32.2640406591766,36580
0.509572152880474,37.4624918454615,23236
0.483728526347805,30.2350392444634,79442
0.506014295087391,33.5593403606894,25273
0.530098266119422,31.9740030059563,36093
0.454260778369049,42.2162425436381,130762
0.481660590734625,42.1401329394933,167758
0.454504335624038,39.183731044474,187854
0.465633976670202,39.603775944166,180625
0.465447800861228,40.2788665869965,108041
0.447803811703327,36.4514462791873,88874
0.468961468815344,37.7318720048136,382366
0.453353867166602,35.6881572927835,155188
0.464932396522274,33.8915871641978,58281
0.445196734642042,34.249913104273,125898
0.43789755327454,33.9875782597615,71388
0.450100186012113,33.0634453772647,56775
0.440872720561674,32.5402497943158,96103
0.47507412903264,32.6686470873154,76172
0.442140128780141,35.1887064565298,126845
0.431584492895062,34.3585169959087,110816
0.460386247091114,33.2141921975378,52766
0.411266570411489,34.4698194729206,88160
0.413554568901938,35.2214277998592,264880
0.394386502594836,32.7523681869732,257560
0.434127854177656,35.1561325971061,278387
0.416919004799243,32.5718160012934,132093
0.428863749921823,31.9798071109283,151664
0.440062496410885,33.7424242426479,238148
0.428857142826563,34.1041600177019,121144
0.425362965392553,33.0724451472238,94315
0.423590888065817,32.9528060094291,146871
0.428011543208376,32.9019970410022,149889
0.471325633776671,38.8077955272409,59108
0.444867862691274,34.2804658021781,117296
0.45988103001777,34.6824734477086,48371
0.518989613444457,35.6705011496159,33631
0.521164368599005,36.3755537104416,15901
0.627893912525942,36.7315256600035,6830
0.500305471442604,34.3115834815485,24877
0.560207444576223,32.8960512663029,19734
0.557238154320842,32.9403285622512,18397
0.572248372522855,34.8903971391204,13892
0.554595882901936,37.8541450487144,10747
0.55553533223922,34.4198098749749,8122
0.469227662663587,32.3326244133532,9958
0.618687290048367,37.2518442875224,10385
0.539966157923532,33.5829895648969,16139
0.508790448863874,36.532690657296,12819
0.493084986692115,35.1672952906327,49107
0.536469912550832,33.7364663873432,16050
0.566783951291612,34.4432787537013,17257
0.539424244387681,35.7645491368365,21799
0.4626321621608,33.99040415669,53021
0.499910842913784,34.1680800758557,10052
0.535344897216991,34.1045482882156,6889
0.501456914131804,34.6942470780667,17165
0.552910229524393,34.4903924517736,19287
0.487500409007904,34.0284966246058,47842
0.531262921388099,35.2872113140696,20527
0.550302702701133,35.8777531577805,13874
0.517301955404839,35.2887892376502,23002
0.474183652306804,35.0211004695228,20082
0.529203257051538,32.2573433862126,25610
0.491894702852473,35.0141547356185,28463
0.508336219564923,34.7954440502401,22107
0.480698372796127,32.6149014751971,12145
0.489660008450797,33.9056433406628,22380
0.476487555573087,36.0984770417314,24884
0.462202484668565,34.0944327853376,33603
0.452729735591344,39.5001318555367,63774
0.481093405831189,35.8666163581596,46698
0.47342485839541,40.0640500309769,89992
0.462144561856712,34.9594704877496,32928
0.469611468959314,34.8034889694957,38475
0.490445304885629,34.4322594873996,44955
0.499783473984216,37.2844478698622,86659
0.464868439226338,36.4861678531423,38059
0.418674935345555,35.4240797040597,249630
0.454284800539751,34.5026637737549,57133
0.455161367188478,38.7288655709503,14457
0.462447350092746,37.2227074241358,36746
0.494729264231869,37.5268539565493,20578
0.443111715267218,36.8527612967942,48533
0.452609712631908,37.3697449198477,58500
0.472334297600805,35.5260673451421,32320
0.483740759288776,35.8480869149202,46683
0.466143427026393,43.5736087552505,69796
0.444130006883499,37.3661458850542,19439
0.460256679403521,39.349582464262,13403
0.440011559720538,39.3033893043289,18301
0.451372627827607,37.3785032649905,10062
0.427945931501712,38.1511680646496,16629
0.443968861232892,39.5870849893134,19330
0.49437263805164,40.1658393791307,13439
0.438107060781015,34.2856013725109,33592
0.426045032948913,36.9881085078125,28274
0.439707063455051,40.3364331784911,13179
0.419922691986324,34.4085775732939,46573
0.700630817976813,38.1879651824158,8901
0.557594817810731,34.5756795053665,29090
0.428164232823462,44.7544049463478,4418
0.535293367268694,36.8569949698491,11063
0.525658700284708,38.2460553404745,14808
0.425453769103648,32.0823365226186,76911
0.412395706522177,33.0710280338779,50529
0.426837090326481,37.5875629852194,87170
0.550230379505671,37.3658123519002,39895
0.411301665081545,33.1581885084612,74552
0.513324270991578,33.4213126977401,17688
0.489680706248279,32.9229905251899,23913
0.470413997292033,34.2744682965165,83393
0.455236617392534,34.1062217511792,100391
0.675711912209399,43.0283343215827,3634
0.496308649151486,30.8833228932728,69534
0.525623904181169,31.8517329059615,57054
0.423195280697648,39.1302494598337,150634
0.41497687395649,30.8003512236297,40673
0.417997099841341,29.7207035868956,35490
0.432938613342016,36.6852901671856,65489
0.458915257467966,37.5855337867817,57085
0.446950658584571,37.5270899490275,35732
0.451050668910971,29.6006320361604,69677
0.507640635611127,33.6439035907455,32163
0.50442740689441,33.7736499943147,27202
0.447447850701258,35.7185539583572,131662
0.419312907134197,29.5729993025435,36948
0.465854506202668,33.5680036867561,11988
0.462504320659899,32.0326934188128,33779
0.499287777017422,36.0047926271456,11842
0.499982165589827,37.2474444824991,11344
0.426852948470099,32.6694320351276,54673
0.399721110745475,28.6680012563597,37318
0.436447982112981,33.8780770826705,19911
0.471990106881682,34.4567890620354,10403
0.450250358456929,34.2707374204418,57940
0.461938585578565,33.267733284452,28873
0.4658665107857,33.96068818725,14379
0.468589039150557,32.8921450668185,14833
0.410614805336139,28.6664275949329,54342
0.525296907377522,33.9583686547895,14141
0.460956766282867,34.2789478359371,10900
0.524571852928662,34.6732690616941,13740
0.47797343479457,39.5440451866867,197630
0.421425049088542,34.1696857095949,136628
0.409101180823072,36.3445106233157,260109
0.440953540400352,32.6277264996836,113750
0.444180916434398,36.312500000176,584366
0.500475475121455,37.8752890946024,161887
0.443508676093195,37.2438251683796,269131
0.476835228304069,37.0105202985506,96239
0.420959907811669,39.3152550614878,387502
0.427089573582577,39.5874104457339,160125
0.350420841298826,33.9475685013345,462335
0.442018847790662,36.669602565719,77065
0.378550011264536,34.9654452449238,363683
0.48922263432446,41.030373830672,138409
0.422711363135515,37.4574191526365,169259
0.458880457430914,40.0615796497286,232795
0.426092160564818,40.1405311112315,169577
0.476881112331621,39.5443666597786,111874
0.45196561260165,37.2849133546415,424347
0.391653564078048,35.5541081069054,176665
0.425290779286073,38.1711894244874,336261
0.419680079501891,35.0481467316845,60928
0.465735687444843,36.0269576390232,62575
0.445613490314905,37.5666844794114,51496
0.429342923419512,35.4789434521816,159503
0.452499793122218,35.2162110848064,128511
0.446957554741039,36.6300043997089,33730
0.423844563285346,33.9042994263725,176135
0.44534066199259,35.4469923341815,106897
0.426161121987494,40.88948425893,44585
0.475549306367586,34.9872672105504,66030
0.455559846720416,35.5268364157318,79061
0.407657148439419,37.5641971658102,113526
0.44184131336806,36.6457982923821,108785
0.493658458911961,35.9679686977618,77145
0.430816245594918,36.8162426608989,62045
0.40240220775193,33.0626070088278,386620
0.402688138690045,35.4886003993418,118268
0.409093603669218,35.8260177525008,202607
0.437936917154445,36.1719010557782,85101
0.375072310122509,35.6582896629859,151630
0.44333970789931,33.7835544385801,54561
0.662491667585664,42.0107393914944,10856
0.902876344746387,41.2429316215821,3134
0.598287305344096,39.3455700020629,9589
0.573590765251235,37.3301907121733,14414
0.682056430604522,41.4293285023606,8322
0.515542884372011,41.9685926489439,12143
0.673818482750009,37.4529079066894,42768
0.571611208163031,40.5873864233506,19094
0.631958448083303,37.7936603588701,14981
0.607506569070249,36.6158675801415,12074
0.544538310384841,35.2864027272005,74068
0.400504994524011,44.5922754950609,4267
0.658147611577096,43.2477988260019,8664
0.624368245703794,41.4372728957511,9366
0.668405444259579,40.8914005198,14425
0.47961613122849,36.5292051765841,15687
0.602498252876941,41.8268725757903,10602
0.550374618515901,36.13343731447,48089
0.696202717413561,42.8483505319845,7134
0.496974184316712,38.9904415993609,20234
0.55714119640272,41.4395412140562,7819
0.575549609854031,42.5626395262134,10174
0.500606718896709,37.3260839360172,38824
0.548065214464374,34.8145899261721,17948
0.486603164964521,37.2502051482768,12042
0.53628721598169,34.4883947300779,27084
0.467624663931301,36.0306036145006,88047
0.47914023522971,36.6203432102933,56288
0.487398611895512,36.6553302287114,19854
0.528650729294324,39.5795980208949,52231
0.487735348428197,35.6014285721971,16749
0.504379975228971,39.8376380681862,49813
0.469454682370024,36.7731616142937,38321
0.498381643205393,35.4927594797366,18345
0.46328016304373,36.5942997099199,43241
0.432888167591262,32.6671025746326,54238
0.515763466773438,33.8886299443729,15344
0.49471653532264,32.472018862089,21892
0.485277504582537,36.258295653088,35732
0.513339328801225,35.3822129675149,52630
0.532069842457577,35.3098731661098,37748
0.530067101007112,38.1356409189109,57785
0.487757244210817,36.7286877056255,15810
0.498060523126908,38.0018846858488,143620
0.476522680114469,38.295606250245,136202
0.456958723427338,33.5288660290304,207900
0.523738564871988,35.7632117982446,37058
0.557640158534394,34.8027949447174,33241
0.48651058209715,36.4784388624352,33123
0.493865493989171,37.2487446643152,95002
0.517728966116805,36.4579472821368,41716
0.496282382607718,37.0744293263968,17168
0.538698313255406,37.2232892257936,67196
0.444925979368789,36.7035685325352,43455
0.468173029408365,35.1899280589307,37760
0.506635256517706,33.9994872771736,23215
0.512526400058456,36.8807683982603,14410
0.5019286923144,36.4199194151989,39422
0.513978059007072,35.9911001080266,61150
0.449707925268819,35.7087066072844,10077
0.484859016491797,33.6240199123578,8734
0.481775398826611,37.2689766549949,40207
0.529731511968538,36.9123289762646,92365
0.44902806315912,36.3787295163185,118900
0.44898513635486,40.9163929931691,147057
0.45077793772886,37.3934191688212,260202
0.484938283665012,41.0265170466193,161888
0.412386569969733,32.232137349084,169213
0.422740245107614,33.7275114891261,376013
0.438626119197489,32.2931351258471,340674
0.472294615895772,41.0224320236209,124720
0.419497376345981,34.1510874602805,154359
0.469465452516447,41.5873663874829,221408
0.421386976872115,35.4102666157747,232601
0.424148197577593,32.6453254894519,203423
0.429642815645002,37.6247942252203,59471
0.400592389928629,33.2802421918846,434759
0.440813560282117,33.7466945922117,315546
0.495633340098637,37.6955227741149,65898
0.433369132902673,39.4580412169237,120989
0.456927140012322,39.0277263117794,436023
0.448364656497268,34.3300482841961,253240
0.424715697924964,32.8299425375384,203821
0.491191170538013,39.4751069905906,54991
0.424473140954071,33.6997933278447,46190
0.479145991418766,39.1823708224415,35803
0.423864000529567,34.7694687650234,57331
0.506532402483061,39.5605590070164,20895
0.489966784437154,40.6503946663078,52339
0.479577528327086,37.8900046708158,20738
0.463719786849938,36.8799756110592,59385
0.427885813525106,32.8667977024342,192413
0.448661103230274,32.5466693961656,201339
0.43654591567549,36.5395824575095,83241
0.465535609855624,36.8583682032566,56678
0.50613550118789,33.705018436299,59365
0.410484871549378,34.4817679544127,120683
0.452099504166676,37.8572040541832,123637
0.450725620997562,30.9067599077108,101639
0.417433964528313,31.190417896363,272888
0.455818262980169,31.7887631073379,231414
0.44451558877885,35.5775537047076,223187
0.459964493903416,34.8399971844263,132915
0.452762251739904,37.5022891863831,270658
0.465426625013761,34.4601714401181,60488
0.476065351340391,36.3249907989603,46634
0.452883747263135,35.4123405792842,134461
0.453977391523036,36.7533962091313,142813
0.503921164547945,34.8733757252465,73143
0.470504492562725,34.8765784476025,126281
0.480696350868822,39.1314453629802,42812
0.543637544134901,36.2511758325371,21324
0.472686426771912,38.3098133093681,89921
0.523638572976684,34.9026162791214,60294
0.464934270720788,35.3183523723522,97755
0.550256085906038,34.0381950759234,41303
0.432567991002283,34.1274134173969,126197
0.450571314175637,36.9274179849847,183207
0.456781976630635,35.5146230561241,160771
0.433448412301483,34.4306506838396,154387
0.475373898222029,37.796453169635,73721
0.441657392950318,36.9900239415722,214319
0.49840326386968,34.4936037861722,42233
0.479952000269317,38.2504387968277,73048
0.475817802980022,35.7847955912724,105227
0.474733310321855,39.189286706267,93174
0.492582826427955,34.3054095401151,47485
0.400480323687837,32.9692091447528,133643
0.437178507005589,34.553712731958,94141
0.388648920657009,31.2060963722964,115801
0.458063529560059,36.4319892909361,134974
0.430690105052025,34.4763591859656,315781
0.429309222831498,32.3251638497566,192414
0.425385685620475,35.3589061354612,74507
0.438561288980978,33.96063969497,96567
0.446154134553179,34.6448687040885,77806
0.442624615067342,38.0499693698232,133555
0.479926467534532,40.4365175328907,65620
0.410776973655158,35.8206696738868,53741
0.400182031504292,34.9270307494791,283348
0.451670624921825,35.5323757947265,93961
0.413021135397329,39.9216121566092,94850
0.422810898688289,42.7080831397589,105158
0.445040036858373,40.7029035102375,109230
0.413819125405299,36.9279107962711,184333
0.422604478374376,37.7331131014822,40275
0.423845546968862,39.4965998581102,137292
0.406607602921844,35.3297397206176,249559
0.425894432887582,42.0663402434466,226202
0.442696676043018,40.0870308795021,132553
0.417750622020174,36.5102599185974,64094
0.430810419824933,38.354749104629,114738
0.432504595657254,34.5289644377216,110723
0.437857011150265,36.6695319136494,56685
0.423290657340032,42.4659053012479,46776
0.406625618583546,35.1380057204661,137423
0.427910904520141,37.9396688789627,124112
0.580638778123704,35.9993451594303,14008
0.698357793603482,43.763402987238,8577
0.551611958254247,40.485952864481,13430
0.579023814931789,43.2900372063051,8325
0.575548863018415,35.2887649689221,11227
0.633335644582035,42.8631747288765,11488
0.603909202472188,39.6647071621816,14439
0.542669925768467,38.6136919312581,14608
0.565827660576467,37.1830530397621,10539
0.609648646410491,41.175070863899,11452
0.548220342003336,39.9564179086507,13879
0.630114268417467,43.640042599043,9155
0.535145977814393,39.7540794355042,14836
0.59846026322967,37.2224062118603,12877
0.665256068970345,42.9026723129016,9723
0.530170092457468,38.5235961346324,13914
0.630390152784049,40.0025740016545,13199
0.724433612966953,44.3901800847022,7033
0.540995443415898,33.7099263180898,8442
0.53822434555794,32.7212869868377,8626
0.500914584401297,33.0047025931031,9249
0.506988929959772,40.0618738962497,96755
0.552303646079789,36.4033619836183,8345
0.491831363608354,42.2654936168483,216035
0.544185361709553,40.5752695317663,9157
0.459772098941729,34.5188284502979,5675
0.556029154872009,36.0496549646955,10444
0.538073655207578,42.6150556053702,17084
0.523178567876171,39.276536549076,77745
0.424573105942161,43.2571481779724,115238
0.453869790712815,40.2509407145714,312670
0.571632079524009,33.3326020189958,5119
0.55530631148665,36.5814260216138,51893
0.605533397875714,33.7551084768485,5295
0.541506290414478,39.5653719216874,10183
0.592584454039059,32.8519149895602,8351
0.581485194428025,34.2279509089743,8773
0.504231545958926,40.5527170561882,70658
0.54141659197437,32.5755008719087,9546
0.557460448895313,34.1323338637084,6358
0.583874699535292,35.8185135536498,5633
0.528356566698383,35.5004971815976,34983
0.511410355462449,38.3452737183058,24720
0.513426806109211,38.3029644462914,13350
0.510113499299815,34.4373283845907,5015
0.587650145648077,37.31348482551,4884
0.60599933848419,32.2600445049728,5899
0.601780423841984,34.9242208516524,4140
0.554151494462039,36.5544456383365,3822
0.487061122494654,35.9576956286021,5378
0.538861830599087,35.5109808489465,7312
0.56178749175835,34.8534821561405,6028
0.523770317437896,33.8162948491203,8682
0.526747198528539,33.2506747216572,6494
0.530319128310791,38.0231349115683,6662
0.527440520623319,35.8772616154258,5655
0.553286629112983,35.7746913583528,9226
0.558186393348312,36.9334126914813,13651
0.548313613814407,36.0144958727808,15153
0.517560845209793,38.6352014896825,19887
0.479613241458058,35.2963857252434,41133
0.517739692894445,32.569195645161,61991
0.46555007225164,34.0600104807246,77602
0.516295499293885,35.65081304182,83063
0.528724126143906,34.813229882742,36178
0.475764625088275,33.185959534114,76208
0.485494551223069,35.5077220082857,67679
0.521180291677671,33.1264702526339,83656
0.452561363120334,34.9759491634797,70878
0.510993700601496,32.9404651724757,74041
0.493967558575104,35.9826589588922,31408
0.510043463549784,33.7176695197469,54748
0.514978808483748,35.7125200255985,20438
0.458833319956581,35.7612368241452,97687
0.481702569970161,35.621188789585,110195
0.456495450344196,34.9014666089065,134260
0.675538998074021,39.4447556819753,3814
0.618030663693551,38.3881334973867,3512
0.694560060198791,37.885232146914,4621
0.531554464436376,33.426757277894,4076
0.663990265025413,38.724795639079,2264
0.8188286567382,38.4137043740846,3309
0.670763269908579,36.8324085311323,3984
0.615467951251159,38.0093210365483,4642
0.63011863726036,34.3293898933759,2887
0.668089787355794,34.1977866036625,3378
0.546236634839344,40.3794235319212,5963
0.567684652673114,41.4167302061061,5315
0.595277281898324,32.551415683004,3103
0.671922233100843,37.5393852489166,3591
0.608882322967019,37.4822226534787,3092
0.64376075519569,38.297411623099,2735
0.459361224718762,34.6863436855469,119363
0.429671739820098,33.6028419609821,155730
0.458853773447148,33.966297286901,111975
0.45411030753755,34.3364691336043,34851
0.39816547501669,33.1951918571297,185123
0.410072186492254,33.659029555019,152796
0.464701180341483,33.9701355553382,80106
0.439128775312957,34.4359500273839,83671
0.448890046638375,34.2850780905501,125195
0.40011023876816,32.9231166155275,73747
0.435981411119014,35.1560279174251,202826
0.430413704946294,36.0195525342182,423184
0.460960594348685,33.9866368378019,200764
0.430845293364167,34.6971198283796,77587
0.444805413550067,34.7546063646946,108097
0.453963558798106,36.3191803683775,92566
0.461469873994949,34.5977436646132,177886
0.420473965451114,33.8991113849548,101762
0.456600500463121,34.7984731729413,88504
0.41393074136098,33.1813074882011,159961
0.417718170923469,34.5829748427539,145362
0.439113408362699,34.8339807028693,107152
0.449470672920824,36.3857754222587,203332
0.463122207931314,33.0457857511506,166563
0.416483413720799,36.8157279201991,178910
0.429359287945419,35.416789302551,96263
0.43250434725896,35.6784346273174,61866
0.427584203939209,31.4063899812208,434451
0.491421390117229,35.0018775830191,56042
0.458221355228931,37.0465239926658,80309
0.43488781068543,35.6506937381354,155564
0.458535459958544,36.4337184757827,54437
0.445169404392363,33.8792500631214,242094
0.421348978710833,32.5325450872047,139008
0.453460552426425,35.4978331202838,75267
0.428312912198334,34.7279535198877,254683
0.518615538002729,36.2351405849051,67789
0.433656770358583,33.8384803498044,59297
0.414595211450689,35.0421984222388,118194
0.548264178643223,34.7177344475209,49268
0.571023183676239,40.150693702794,20222
0.505755889984432,35.507332721725,39893
0.500173027089895,34.9849611757107,15389
0.519057163324788,35.1335155571447,41621
0.48962027624821,34.3223812352375,16178
0.501691940083172,36.4680471628198,21656
0.548063708268212,38.8069116831399,22314
0.508314958252564,33.6534328902877,16695
0.467685096047656,35.75088569657,48920
0.579990877848227,39.9354203148873,9906
0.531889357365367,38.8922760050237,30751
0.422180037925617,35.6038590435737,28991
0.496143590544826,36.8415939738323,14161
0.602493831707692,38.1980526000462,14280
0.587119668840978,36.4047531303906,10645
0.546120160579454,35.1554027524165,53996
0.565737904606309,42.766976062119,27605
0.588850274804383,38.0671436993893,14859
0.567255747057886,34.0801299389442,25390
0.421345531779678,32.0311003284301,136192
0.403898110735124,32.2849834311482,200243
0.423529131016241,33.115131979216,105396
0.436040163974122,31.8273207228349,157735
0.430609287719447,32.3267571766462,127312
0.397517381242233,32.1772827470658,84534
0.426087640506338,32.9136469304738,77901
0.429156655232927,31.5918208019769,154178
0.430343495744457,33.5959669146459,113638
0.411765791497247,32.2122251589912,99365
0.400386396832468,31.7430856583638,185001
0.407016435145756,32.5378584981041,184710
0.454613162486654,30.8854027597074,97012
0.439355243256479,32.2423389601094,133011
0.41771231312936,32.9988748570127,148704
0.422245857224323,32.1353813075487,185360
0.435148700265252,30.2836963369531,165648
0.441028898825124,30.1780191919055,186968
0.411150116660997,31.5890821440649,81437
0.420777688871311,33.2181052385222,97269
0.49661960157716,39.8677327011835,78821
0.592334340083272,38.3456436664224,27622
0.715232964387955,38.1016603278434,3273
0.537181685514353,39.7018447416743,6049
0.649486511145492,40.8927318801734,2899
0.657851353655211,40.3740887330983,3216
0.641503726819687,38.545079447922,4703
0.603549083786778,38.579631026538,4892
0.573981183485408,39.2718353867095,7572
0.558968704880996,37.4246383146637,25749
0.601017157007951,38.0667908458045,9997
0.601428757646155,36.2507511375406,6117
0.59816645037372,39.7365232103528,5541
0.603673808692005,37.377841725952,4290
0.631636653698405,39.990928645729,4959
0.653471142669832,38.6097065894713,5238
0.68986239000316,37.090203861565,4492
0.580207507515296,39.4974160204582,4817
0.49673440310532,38.7296664169518,4083
0.649959990554611,38.3380875499758,4170
0.642587417862681,40.1129894942904,4556
0.586548926425132,38.6993482850278,4168
0.680766856554892,39.44438029324,4476
0.656912950636571,42.4170878250539,4856
0.706027529403979,41.4570015569677,3648
0.599243243582134,35.109343617446,6297
0.642938920915374,39.4874664672778,7115
0.710961861446758,36.5451919812725,6518
0.667017121680942,39.2693577995587,7606
0.549813614702326,39.2478846149836,4332
0.626094306663478,38.1555857071633,7546
0.590989755107225,37.6106252956662,6479
0.645123710959288,37.7304332775742,3689
0.673131545630892,40.2192811360555,4111
0.596834370844099,34.2087042520425,9581
0.699270032410731,37.0338100437113,5984
0.425279260368665,32.8319559220435,223887
0.422145741247747,33.0262538879042,156124
0.452835462383482,33.5557360414146,174257
0.47765508823632,43.3293430103638,176312
0.46094285080166,40.4122254220481,208114
0.412493407337206,34.6211241057548,379674
0.433574546810562,33.1295442573149,210052
0.459531669065654,36.1271111128049,383759
0.460437629280863,39.4907104764855,307940
0.466451374457842,33.4778099525746,74240
0.45954554040207,32.8231920546902,90822
0.451690324065373,33.7420752250904,143674
0.46514043240409,38.9988415392048,188885
0.404832428067517,33.6896291175745,260057
0.411197431593959,32.4127703668916,228753
0.440776397430344,34.6843885585896,381436
0.417733012177296,33.4570716322656,114307
0.452824192911216,37.450400840468,133466
0.45213038229776,33.9098205182008,88114
0.437578911798411,34.197973165987,175750
0.46963526081483,34.276029364044,111987
0.503100060787629,34.228792134059,46908
0.525847831169007,33.0811670442541,50081
0.583718658199356,36.5430429142653,18998
0.539184757196683,34.4485410091213,16482
0.468314078482784,35.1340738980314,58487
0.499087940636338,34.0347664033822,37598
0.481201484065943,33.7643148339241,77020
0.51701306842831,35.576990910078,36651
0.54095856830756,33.1757812502536,39246
0.45206888631917,35.0179627098926,174195
0.513798208688239,33.5929720076611,18493
0.515452031936679,36.4537632006766,47339
0.538362891719288,34.7345583484468,25707
0.558699163898191,34.3534325071881,40221
0.605755997777916,36.1408261291034,13565
